Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Harris D.J., Buckingham G., Wilson M.R., Brookes J., Mushtaq F., Mon-Williams M., Vine S.J.","57192429891;14069958400;55574207642;57197801653;56999078200;7006287402;36811509000;","Exploring sensorimotor performance and user experience within a virtual reality golf putting simulator",2020,"Virtual Reality",,,,"","",,,"10.1007/s10055-020-00480-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092909275&doi=10.1007%2fs10055-020-00480-4&partnerID=40&md5=c0dd2e10981714f6c085f31365d25818","School of Sport and Health Sciences, University of Exeter, St Luke’s Campus, Exeter, EX1 2LU, United Kingdom; School of Psychology, University of Leeds, Leeds, LS2 9JZ, United Kingdom; Centre for Immersive Technologies, University of Leeds, Leeds, LS2 9JZ, United Kingdom; Bradford Teaching Hospitals NHS Foundation Trust, Bradford, West Yorkshire, United Kingdom; National Centre for Optics, Vision and Eye Care, University of South-Eastern Norway, Hasbergs vei 36, Kongsberg, 3616, Norway","Harris, D.J., School of Sport and Health Sciences, University of Exeter, St Luke’s Campus, Exeter, EX1 2LU, United Kingdom; Buckingham, G., School of Sport and Health Sciences, University of Exeter, St Luke’s Campus, Exeter, EX1 2LU, United Kingdom; Wilson, M.R., School of Sport and Health Sciences, University of Exeter, St Luke’s Campus, Exeter, EX1 2LU, United Kingdom; Brookes, J., School of Psychology, University of Leeds, Leeds, LS2 9JZ, United Kingdom; Mushtaq, F., School of Psychology, University of Leeds, Leeds, LS2 9JZ, United Kingdom, Centre for Immersive Technologies, University of Leeds, Leeds, LS2 9JZ, United Kingdom; Mon-Williams, M., School of Psychology, University of Leeds, Leeds, LS2 9JZ, United Kingdom, Centre for Immersive Technologies, University of Leeds, Leeds, LS2 9JZ, United Kingdom, Bradford Teaching Hospitals NHS Foundation Trust, Bradford, West Yorkshire, United Kingdom, National Centre for Optics, Vision and Eye Care, University of South-Eastern Norway, Hasbergs vei 36, Kongsberg, 3616, Norway; Vine, S.J., School of Sport and Health Sciences, University of Exeter, St Luke’s Campus, Exeter, EX1 2LU, United Kingdom","In light of recent advances in technology, there has been growing interest in virtual reality (VR) simulations for training purposes in a range of high-performance environments, from sport to nuclear decommissioning. For a VR simulation to elicit effective transfer of training to the real-world, it must provide a sufficient level of validity, that is, it must be representative of the real-world skill. In order to develop the most effective simulations, assessments of validity should be carried out prior to implementing simulations in training. The aim of this work was to test elements of the physical fidelity, psychological fidelity and construct validity of a VR golf putting simulation. Self-report measures of task load and presence in the simulation were taken following real and simulated golf putting to assess psychological and physical fidelity. The performance of novice and expert golfers in the simulation was also compared as an initial test of construct validity. Participants reported a high degree of presence in the simulation, and there was little difference between real and virtual putting in terms of task demands. Experts performed significantly better in the simulation than novices (p =.001, d = 1.23), and there was a significant relationship between performance on the real and virtual tasks (r =.46, p =.004). The results indicated that the simulation exhibited an acceptable degree of construct validity and psychological fidelity. However, some differences between the real and virtual tasks emerged, suggesting further validation work is required. © 2020, The Author(s).","Construct validity; Simulation; Sport; Training; VR","Golf; User experience; Construct validity; Nuclear decommissioning; Real-world; Task demand; Test elements; Training purpose; Transfer of trainings; VR simulation; Virtual reality",Article,"Article in Press","",Scopus,2-s2.0-85092909275
"Huber B., Gajos K.Z.","57188807714;8375653300;","Conducting online virtual environment experiments with uncompensated, unsupervised samples",2020,"PLoS ONE","15","1", e0227629,"","",,3,"10.1371/journal.pone.0227629","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078713911&doi=10.1371%2fjournal.pone.0227629&partnerID=40&md5=f476cce779c79a329e6e1b8d1b27de70","School of Engineering and Applied Sciences, Harvard University, Cambridge, MA, United States","Huber, B., School of Engineering and Applied Sciences, Harvard University, Cambridge, MA, United States; Gajos, K.Z., School of Engineering and Applied Sciences, Harvard University, Cambridge, MA, United States","Web-based experimentation with uncompensated and unsupervised samples allows for a larger and more diverse sample population, more generalizable results, and faster theory to experiment cycle. Given that participants are unsupervised, it is still unknown whether the data collected in such settings would be of sufficiently high quality to support robust conclusions. Therefore, we investigated the feasibility of conducting such experiments online using virtual environment technologies. We conducted a conceptual replication of two prior experiments that have been conducted in virtual environments. Our results replicate findings previously obtained in conventional laboratory settings. These results hold across different device types of participants (ranging from desktop, through mobile devices to immersive virtual reality headsets), suggesting that experiments can be conducted online with uncompensated samples in virtual environments. © 2020 Huber, Gajos. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",,"adolescent; adult; aged; Article; behavior assessment; child; community care; feasibility study; female; human; human experiment; laboratory; male; process design; replication study; unsupervised machine learning; virtual reality; web-based intervention; computer; interpersonal communication; middle aged; mobile phone; non-therapeutic research; online system; psychology; spatial orientation; young adult; Adolescent; Adult; Aged; Cell Phone; Child; Computers; Female; Humans; Male; Middle Aged; Negotiating; Nontherapeutic Human Experimentation; Online Systems; Spatial Navigation; Virtual Reality; Young Adult",Article,"Final","",Scopus,2-s2.0-85078713911
"Nuguri S.S., Calyam P., Oruche R., Gulhane A., Valluripally S., Stichter J., He Z.","57197736605;6507285722;57207993528;57207990715;57193485929;6602918053;7403885484;","vSocial: a cloud-based system for social virtual reality learning environment applications in special education",2020,"Multimedia Tools and Applications",,,,"","",,,"10.1007/s11042-020-09051-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085874226&doi=10.1007%2fs11042-020-09051-w&partnerID=40&md5=1dd676b2769f35d92da28167c6e0768d","University of Missouri, Columbia, MO, United States","Nuguri, S.S., University of Missouri, Columbia, MO, United States; Calyam, P., University of Missouri, Columbia, MO, United States; Oruche, R., University of Missouri, Columbia, MO, United States; Gulhane, A., University of Missouri, Columbia, MO, United States; Valluripally, S., University of Missouri, Columbia, MO, United States; Stichter, J., University of Missouri, Columbia, MO, United States; He, Z., University of Missouri, Columbia, MO, United States","Virtual Learning Environments (VLEs) are spaces designed to educate student groups remotely via online platforms. Although traditional VLEs have shown promise in educating students, they offer limited immersion that overall diminishes learning effectiveness. In this paper, we describe vSocial, a cloud-based virtual reality learning environment (VRLE) system that can be deployed over high-speed networks using the High Fidelity “social VR” platform. vSocial provides flexible control of group learning content and compliance with established VLE standards with improved immersive user experience for both instructor(s) and students. For our vSocial development, we build upon the use case of an existing special education VLE viz., iSocial that trains youth with Autism Spectrum Disorder by implementing the Social Competence Intervention (SCI) curriculum. The vSocial can be used to: (a) implement multiple learning modules using wearable VR technologies, (b) integrate cognitive state sensing devices, and (c) organize learning session data securely using web applications hosted on cloud resources. Our experiment results show that the VR mode of content delivery in vSocial better stimulates the generalization of lessons to the real world than non-VR lessons, and provides improved immersion when compared to an equivalent desktop version. Further, usability study results show that users can successfully use the web application features in vSocial for group learning activities with ease-of-use and consistency. © 2020, Springer Science+Business Media, LLC, part of Springer Nature.","Intelligent network services; Learning environments; Social virtual reality; Special education; Web applications","Compliance control; Computer aided instruction; HIgh speed networks; Learning systems; Regulatory compliance; Students; User experience; Virtual reality; Wearable technology; Autism spectrum disorders; Learning effectiveness; Learning sessions; Social competences; Special education; Usability studies; Virtual learning environments (VLEs); Virtual reality learning environments; E-learning",Article,"Article in Press","",Scopus,2-s2.0-85085874226
"Ventura R.B., Porfiri M.","57209333087;6701357619;","Galvanic skin response as a measure of engagement during play in virtual reality",2020,"ASME 2020 Dynamic Systems and Control Conference, DSCC 2020","1",, V001T17A003,"","",,,"10.1115/DSCC2020-3177","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101447784&doi=10.1115%2fDSCC2020-3177&partnerID=40&md5=3ecbdff7006abce6cd422fdc20628c2a","Department of Mechanical and Aerospace Engineering, Tandon School of Engineering, New York University, Brooklyn, NY  11201, United States; Department of Mechanical and Aerospace Engineering, Department of Biomedical Engineering, Tandon School of Engineering, New York University, Brooklyn, NY  11201, United States","Ventura, R.B., Department of Mechanical and Aerospace Engineering, Tandon School of Engineering, New York University, Brooklyn, NY  11201, United States; Porfiri, M., Department of Mechanical and Aerospace Engineering, Department of Biomedical Engineering, Tandon School of Engineering, New York University, Brooklyn, NY  11201, United States","Competition is a common design strategy used to enhance user engagement and participation. However, it remains unclear how winning or losing might influence player's engagement. In a recent study, we used behavioral metrics to quantify player engagement during competitive gameplay in virtual reality. To control for players' status of winning or losing, we programmed a virtual opponent to either under-perform, over-perform, or tie with them. We conducted a series of experiments and found that players' engagement was higher when they were losing, compared to when they played alone. Nevertheless, players' engagement did not change during competition with an under-performing or equally-performing opponent. By applying the information-theoretic notion of transfer entropy, we unveiled a causal relationships between relative performance and engagement, whereby players monitored the scores and adapted their behavior accordingly. However, behavioral metrics are not detached from volition and may be influenced by confounding factors. This limitation is addressed by the use of physiological metrics, which offer largely unbiased measurements of cognitive and emotional processes. In the present study, we sought to strengthen our prior findings by measuring engagement with a physiological correlate. We conducted experiments in the same experimental setting and we measured players' galvanic skin response during competition. We discovered that players' skin conductance was higher when they were outperformed by their opponent, indicating that they were experiencing less flow. The results inform the design of technology-mediated applications toward sustaining user engagement and participation. Copyright © 2020 ASME",,"Automobile drivers; Driver training; Educational robots; Electrophysiology; Energy efficiency; Energy storage; Information theory; Intelligent buildings; Machine design; Psychophysiology; Virtual reality; Causal relationships; Design strategies; Galvanic skin response; Measurements of; Relative performance; Skin conductance; Transfer entropy; User engagement; Social robots",Conference Paper,"Final","",Scopus,2-s2.0-85101447784
"Yuan R., Zhang Z., Song P., Zhang J., Qin L.","57218306357;57218304103;57220799455;57218306437;57218305480;","Construction of Virtual Video Scene and Its Visualization during Sports Training",2020,"IEEE Access","8",, 9136704,"124999","125012",,1,"10.1109/ACCESS.2020.3007897","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088705829&doi=10.1109%2fACCESS.2020.3007897&partnerID=40&md5=e19abc0815bad2fb9ee630306de97718","School of Physical Education, Zhengzhou University, Zhengzhou, 450001, China; Marine Sports Pukyong National University, Busan, 48513, South Korea; Division of Physical Education, Chung-Ang University, Seoul, 06874, South Korea; Division of Physical Education, Keimyung University, Daegu, 42601, South Korea; Division of Physical Education, Guangxi Science and Technology Normal University, Guangxi, 549199, China","Yuan, R., School of Physical Education, Zhengzhou University, Zhengzhou, 450001, China, Marine Sports Pukyong National University, Busan, 48513, South Korea; Zhang, Z., School of Physical Education, Zhengzhou University, Zhengzhou, 450001, China; Song, P., School of Physical Education, Zhengzhou University, Zhengzhou, 450001, China, Division of Physical Education, Keimyung University, Daegu, 42601, South Korea, Division of Physical Education, Guangxi Science and Technology Normal University, Guangxi, 549199, China; Zhang, J., Division of Physical Education, Chung-Ang University, Seoul, 06874, South Korea; Qin, L., Division of Physical Education, Keimyung University, Daegu, 42601, South Korea, Division of Physical Education, Guangxi Science and Technology Normal University, Guangxi, 549199, China","This article studies the actual captured human motion data for human motion synthesis and style transfer, constructs a scene of motion virtual video, and attempts to directly generate human motion style video to establish a sports style transfer model that combines and self-encoding. The original human motion capture data mapped to the motion feature space for style transfer synthesis. The coding network used to map the high-dimensional motion capture data to the low-dimensional feature space, and the motion style transfer constraints established in the feature space, and the human body motion results after the style transfer obtained by decoding. This paper proposes a pixel-level human motion style transfer model based on conditional adversarial networks and uses convolution and convolution to establish two branch coding networks to extract the features of the input style video and content pictures. The decoding network decodes the combined two features and generates a human motion video data frame by frame. The Gram matrix establishes constraints on the encoding and decoding features, controls the movement style of the human body, and finally realizes the visualization of the movement process. The incremental learning method based on the cascade network can improve the high accuracy and achieve the posture measurement frequency of 200Hz. The research results provide a key foundation for improving the immersion sensation of sport visual and tactile interaction simulation. © 2013 IEEE.","movement process; scene construction; Virtual video; visualization","Convolution; Decoding; E-learning; Encoding (symbols); Learning systems; Motion capture; Network coding; Sports; Visualization; Adversarial networks; Encoding and decoding; Human motion capture data; Human motion synthesis; Incremental learning; Motion capture data; Posture measurement; Tactile interaction; Video signal processing",Article,"Final","",Scopus,2-s2.0-85088705829
"Patel E.A., Aydin A., Cearns M., Dasgupta P., Ahmed K.","57205083589;55976433600;57212668191;7201405986;15764669400;","A Systematic Review of Simulation-Based Training in Neurosurgery, Part 1: Cranial Neurosurgery",2020,"World Neurosurgery","133",,,"e850","e873",,7,"10.1016/j.wneu.2019.08.262","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073812751&doi=10.1016%2fj.wneu.2019.08.262&partnerID=40&md5=7c1b07e843f0159be1844632b7633443","Barts and the London School of Medicine and Dentistry, Queen Mary University of London, London, United Kingdom; MRC Centre for Transplantation, King's College London, London, United Kingdom; Department of Neurosurgery, Institute of Neurological Sciences, Glasgow, United Kingdom","Patel, E.A., Barts and the London School of Medicine and Dentistry, Queen Mary University of London, London, United Kingdom; Aydin, A., MRC Centre for Transplantation, King's College London, London, United Kingdom; Cearns, M., Department of Neurosurgery, Institute of Neurological Sciences, Glasgow, United Kingdom; Dasgupta, P., MRC Centre for Transplantation, King's College London, London, United Kingdom; Ahmed, K., MRC Centre for Transplantation, King's College London, London, United Kingdom","Objective: The recent emphasis on simulation-based training in neurosurgery has led to the development of many simulation models and training courses. We aim to identify the currently available simulators and training courses for neurosurgery, assess their validity, and determine their effectiveness. Methods: Both MEDLINE and Embase were searched for English language articles which validate simulation models for neurosurgery. Each study was screened according to the Messick validity framework and rated in each domain. The McGaghie model of translational outcomes was then used to determine a level of effectiveness (LoE) for each simulator or training course. Results: On screening of 6006 articles, 114 were identified to either validate or determine an LoE for 108 simulation-based training models or courses. Achieving the highest rating for each validity domain were 6 models and training courses for content validity, 12 for response processes, 4 for internal structure, 14 for relations to other variables, and none for consequences. For translational outcomes, 6 simulators or training achieved an LoE >2 and thus showed skills transfer beyond the simulation setting. Conclusions: With the advent of increasing neurosurgery simulators and training tools, there is a need for more validity studies. Further attempts to investigate translational outcomes to the operating theater when using these simulators is particularly warranted. More training tools incorporating full-immersion simulation and nontechnical skills training are recommended. © 2019 Elsevier Inc.","Education; Neurosurgery; Simulation; Training","Article; cancer surgery; clinical outcome; endoscopic endonasal surgery; human; neurosurgery; simulation training; surgical training; systematic review; transsphenoidal surgery; ventriculostomy; brain; clinical competence; education; neurosurgery; procedures; simulation training; skull; surgery; Brain; Clinical Competence; Humans; Neurosurgical Procedures; Simulation Training; Skull",Article,"Final","",Scopus,2-s2.0-85073812751
"Papanastasiou G., Drigas A., Skianis C., Lytras M., Papanastasiou E.","56205162600;8662839500;15124619200;55830169000;57195954324;","Virtual and augmented reality effects on K-12, higher and tertiary education students’ twenty-first century skills",2019,"Virtual Reality","23","4",,"425","436",,21,"10.1007/s10055-018-0363-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053216727&doi=10.1007%2fs10055-018-0363-2&partnerID=40&md5=8c4e5953263f908e07bb10c44dfd8d19","NCSR Demokritos, Patr. Gregoriou E’ & 27, Neapoleos str., Agia Paraskevi, 15341, Greece; University of Aegean, Karlovassi, Samos, 83200, Greece; The American College of Greece, 6 Gravias str., Agia Paraskevi, 15342, Greece; King Abdulaziz University, Jeddah, Saudi Arabia; National Technical University of Athens, Zografou Campus 9, Iroon Polytechniou str., Athens, 15780, Greece","Papanastasiou, G., NCSR Demokritos, Patr. Gregoriou E’ & 27, Neapoleos str., Agia Paraskevi, 15341, Greece, University of Aegean, Karlovassi, Samos, 83200, Greece; Drigas, A., NCSR Demokritos, Patr. Gregoriou E’ & 27, Neapoleos str., Agia Paraskevi, 15341, Greece; Skianis, C., University of Aegean, Karlovassi, Samos, 83200, Greece; Lytras, M., The American College of Greece, 6 Gravias str., Agia Paraskevi, 15342, Greece, King Abdulaziz University, Jeddah, Saudi Arabia; Papanastasiou, E., National Technical University of Athens, Zografou Campus 9, Iroon Polytechniou str., Athens, 15780, Greece","The purpose of this review article is to present state-of-the-art approaches and examples of virtual reality/augmented reality (VR/AR) systems, applications and experiences which improve student learning and the generalization of skills to the real world. Thus, we provide a brief, representative and non-exhaustive review of the current research studies, in order to examine the effects, as well as the impact of VR/AR technologies on K-12, higher and tertiary education students’ twenty-first century skills and their overall learning. According to the literature, there are promising results indicating that VR/AR environments improve learning outcomes and present numerous advantages of investing time and financial resources in K-12, higher and tertiary educational settings. Technological tools such as VR/AR improve digital-age literacy, creative thinking, communication, collaboration and problem solving ability, which constitute the so-called twenty-first century skills, necessary to transform information rather than just receive it. VR/AR enhances traditional curricula in order to enable diverse learning needs of students. Research and development relative to VR/AR technology is focused on a whole ecosystem around smart phones, including applications and educational content, games and social networks, creating immersive three-dimensional spatial experiences addressing new ways of human–computer interaction. Raising the level of engagement, promoting self-learning, enabling multi-sensory learning, enhancing spatial ability, confidence and enjoyment, promoting student-centered technology, combination of virtual and real objects in a real setting and decreasing cognitive load are some of the pedagogical advantages discussed. Additionally, implications of a growing VR/AR industry investment in educational sector are provided. It can be concluded that despite the fact that there are various barriers and challenges in front of the adoption of virtual reality on educational practices, VR/AR applications provide an effective tool to enhance learning and memory, as they provide immersed multimodal environments enriched by multiple sensory features. © 2018, Springer-Verlag London Ltd., part of Springer Nature.","Higher education; K-12; Tertiary education; Twenty-first century skills; Virtual and augmented reality","Augmented reality; Computer games; E-learning; Human computer interaction; Problem solving; Smartphones; Social sciences computing; Virtual reality; Higher education; Multi-sensory learning; Problem-solving abilities; Research and development; State-of-the-art approach; Tertiary education; Twenty-first century skills; Virtual and augmented reality; Students",Article,"Final","",Scopus,2-s2.0-85053216727
"Makransky G., Borre-Gude S., Mayer R.E.","50361371800;57209681979;7403065717;","Motivational and cognitive benefits of training in immersive virtual reality based on multiple assessments",2019,"Journal of Computer Assisted Learning","35","6",,"691","707",,36,"10.1111/jcal.12375","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067604165&doi=10.1111%2fjcal.12375&partnerID=40&md5=4254d76dbce5eee871a9f331659adb0f","Department of Psychology, University of Copenhagen, Copenhagen, Denmark; School of Engineering, University of Aarhus, Aarhus, Denmark; Department of Psychological and Brain Sciences, University of California, Santa Barbara, Santa Barbara, CA, United States","Makransky, G., Department of Psychology, University of Copenhagen, Copenhagen, Denmark; Borre-Gude, S., School of Engineering, University of Aarhus, Aarhus, Denmark; Mayer, R.E., Department of Psychological and Brain Sciences, University of California, Santa Barbara, Santa Barbara, CA, United States","The main objective of this study was to examine the effectiveness of immersive virtual reality (VR) as a medium for delivering laboratory safety training. We specifically compare an immersive VR simulation, a desktop VR simulation, and a conventional safety manual. The sample included 105 first year undergraduate engineering students (56 females). We include five types of learning outcomes including post-test enjoyment ratings; pre- to post-test changes in intrinsic motivation and self-efficacy; a post-test multiple choice retention test; and two behavioral transfer tests. Results indicated that the groups did not differ on the immediate retention test, suggesting that all three media were equivalent in conveying the basic knowledge. However, significant differences were observed favoring the immersive VR group compared to the text group on the two transfer tests involving the solving problems in a physical lab setting (d = 0.54, d = 0.57), as well as enjoyment (d = 1.44) and increases in intrinsic motivation (d = 0.69) and self-efficacy (d = 0.60). The desktop VR group scored significantly higher than the text group on one transfer test (d = 0.63) but not the other (d= 0.11), as well as enjoyment (d =1.11) and intrinsic motivation (d =0.83). © 2019 John Wiley & Sons Ltd","delayed transfer test; multimedia learning; safety training; simulation; virtual reality",,Article,"Final","",Scopus,2-s2.0-85067604165
"Shi Y., Du J.","57189999728;57219889677;","Simulation of Spatial Memory for Human Navigation Based on Visual Attention in Floorplan Review",2019,"Proceedings - Winter Simulation Conference","2019-December",, 9004783,"3031","3040",,1,"10.1109/WSC40007.2019.9004783","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081124854&doi=10.1109%2fWSC40007.2019.9004783&partnerID=40&md5=558fedad8dd7b812c1d9056972537659","University of Florida, Department of Civil and Coastal Engineering, Gainesville, FL  32611, United States","Shi, Y., University of Florida, Department of Civil and Coastal Engineering, Gainesville, FL  32611, United States; Du, J., University of Florida, Department of Civil and Coastal Engineering, Gainesville, FL  32611, United States","Human navigation simulation is critical to many civil engineering tasks and is of central interest to the simulation community. Most human navigation simulation approaches focus on the classic psychology evidence, or assumptions that still need further proofs. The overly simplified and generalized assumption of navigation behaviors does not highlight the need of capturing individual differences in spatial cognition and navigation decision-making, or the impacts of diverse ways of spatial information display. This study proposes the visual attention patterns in floorplan review to be a stronger predictor of human navigation behaviors. To set the theoretical foundation, a Virtual Reality (VR) experiment was performed to test if visual attention patterns during spatial information review can predict the quality of spatial memory, and how the relationship is affected by the diverse ways of information display, including 2D, 3D and VR. The results set a basis for future prediction model developments. © 2019 IEEE.",,"Decision making; Navigation; Virtual reality; Future predictions; Human navigation; Individual Differences; Information display; Navigation behavior; Spatial cognition; Spatial informations; Theoretical foundations; Behavioral research",Conference Paper,"Final","",Scopus,2-s2.0-85081124854
"Pellas N., Fotaris P., Kazanidis I., Wells D.","55930215100;8681925900;23990530500;57198347883;","Augmenting the learning experience in primary and secondary school education: a systematic review of recent trends in augmented reality game-based learning",2019,"Virtual Reality","23","4",,"329","346",,33,"10.1007/s10055-018-0347-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047192636&doi=10.1007%2fs10055-018-0347-2&partnerID=40&md5=5990c796b07ebdf43407524e15735234","Department of Product and Systems Design Engineering, University of the Aegean, Ermoúpolis, Greece; School of Computing, Engineering and Mathematics, University of Brighton, Brighton, United Kingdom; Information Technology Department of Eastern Macedonia and Thrace Institute of Technology, Advanced Educational Technologies and Mobile Applications Lab, Kavala, Greece; Cass School of Education and Communities, University of East London, London, United Kingdom","Pellas, N., Department of Product and Systems Design Engineering, University of the Aegean, Ermoúpolis, Greece; Fotaris, P., School of Computing, Engineering and Mathematics, University of Brighton, Brighton, United Kingdom; Kazanidis, I., Information Technology Department of Eastern Macedonia and Thrace Institute of Technology, Advanced Educational Technologies and Mobile Applications Lab, Kavala, Greece; Wells, D., Cass School of Education and Communities, University of East London, London, United Kingdom","There is a significant body of research relating to augmented reality (AR) uses for learning in the primary and the secondary education sectors across the globe. However, there is not such a substantial amount of work exploring the combination of AR with game-based learning (ARGBL). Although ARGBL has the potential to enable new forms of teaching and transform the learning experience, it remains unclear how ARGBL applications can impact students’ motivation, achievements, and learning performance. This study reports a systematic review of the literature on ARGBL approaches in compulsory education considering the advantages, disadvantages, instructional affordances, and/or effectiveness of ARGBL across various primary and secondary education subjects. In total, 21 studies published between 2012 and 2017 in 11 indexed journals were analysed, with 14 studies focusing on primary education and 7 on secondary. The main findings from this review provide the current state of the art research in ARGBL in compulsory education. Trends and the vision towards the future are also discussed, as ARGBL can potentially influence the students’ attendance, knowledge transfer, skill acquisition, hands-on digital experience, and positive attitude towards their learning. This review aims to lay the groundwork for educators, technology developers, and other stakeholders involved in the development of literacy programmes for young children by offering new insights with effective advice and suggestions on how to increase student motivation and improve learning outcomes and the learning experience by incorporating ARGBL into their teaching. © 2018, Springer-Verlag London Ltd., part of Springer Nature.","Augmented reality; Game-based learning; Primary education; Secondary education; Systematic review","Augmented reality; Knowledge management; Motivation; Game-based Learning; Learning experiences; Learning performance; Primary and secondary education; Primary and secondary schools; Primary education; Student motivation; Systematic Review; Students",Article,"Final","",Scopus,2-s2.0-85047192636
"Zhao M., Dai S.","57211961053;7203008798;","Intent inference of human hand motion for haptic feedback systems",2019,"Proceedings - 2019 IEEE International Conference on Artificial Intelligence and Virtual Reality, AIVR 2019",,, 8942346,"218","223",,,"10.1109/AIVR46125.2019.00046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078023267&doi=10.1109%2fAIVR46125.2019.00046&partnerID=40&md5=40ed22bb33662574bee4ab71325471c7","State Key Laboratory of Virtual Reality, Technology and System, Beihang University, Beijing, China","Zhao, M., State Key Laboratory of Virtual Reality, Technology and System, Beihang University, Beijing, China; Dai, S., State Key Laboratory of Virtual Reality, Technology and System, Beihang University, Beijing, China","The haptic feedback system (HFS) in the virtual cockpit system (VCS) can definitely enhance the sense of immersion. Most HFSs in prior works sacrificed the native advantages of VCSs to achieve haptic interaction. This paper addresses the problem by proposing a novel framework for the HFS, which can predict the most likely interacting target of the human hand in advance. We introduce a HFS with a non-contact visual tracking sensor and a probability inference method based on Bayesian statistics, the features extracted by this HFS could be low-cost, high generality and flexibility. Simulations show that human intent inference can be computed in real-Time and the results can meet the requirements of the HFM, which provides an important basis for haptic interactions in VCSs. © 2019 IEEE.","Haptic Feedback; Human Computer Interaction; Intent Inference; Kalman Filter; Virtual Cockpit System","Artificial intelligence; Feedback control; Human computer interaction; Kalman filters; Bayesian statistics; Cockpit systems; Haptic feedback systems; Haptic feedbacks; Haptic interactions; Human hand motions; Intent inference; Probability inference; Virtual reality",Conference Paper,"Final","",Scopus,2-s2.0-85078023267
"Zou Y., Wang P., Tang Q., Sun Y.","57217006652;57217006341;57217400762;57217004882;","Implement Multi-Character Display in Virtual Reality Environment Based on Unet and Tracker",2019,"Proceedings - 2019 2nd International Conference on Safety Produce Informatization, IICSPI 2019",,, 9096025,"530","532",,,"10.1109/IICSPI48186.2019.9096025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085683784&doi=10.1109%2fIICSPI48186.2019.9096025&partnerID=40&md5=c77d19ebaa5c757cccf48ac7163524b2","Zunyi Power Supply Bureau, Safety Supervision Department, Zunyi, Guizhou, China","Zou, Y., Zunyi Power Supply Bureau, Safety Supervision Department, Zunyi, Guizhou, China; Wang, P., Zunyi Power Supply Bureau, Safety Supervision Department, Zunyi, Guizhou, China; Tang, Q., Zunyi Power Supply Bureau, Safety Supervision Department, Zunyi, Guizhou, China; Sun, Y., Zunyi Power Supply Bureau, Safety Supervision Department, Zunyi, Guizhou, China","Power grid operation is a very safe operation site, it is very important to be able to carry out related operations in accordance with the safe operation process, the existing traditional safe operation process, mainly in the traditional teaching mode or simulated real scene operation mode. In the links of management and training, operators lack intuitive experience and interaction, and they are not enough to show the serious consequences of illegal operation; As the head-mounted display becomes the most important interactive virtual reality display device, the 3d interactive display and the expressive force of the game engine are gradually improved, significantly improving participants' sense of immersion. Virtual reality technology can be used to build a simulation teaching platform for authentic visual experience, authentic representation of work flow and convincing interactive feedback. Virtual reality technology is used to establish a practical environment for grid operation in the virtual three-dimensional space of the computer that integrates class a illegal operation events. Users participating in the learning practice can operate in the virtual space according to the process. In this paper, based on unity built-in HAPI unet and third-party plug-in VRTK, the complex interaction of large-scale training business process is realized. Through VRTK, steam VR interface, the handle button state is obtained and information is transmitted on multiple instances, so as to determine the transfer and pickup state of interactive objects. © 2019 IEEE.","Inverse dynamics; Multiplayer networking technology; Multiplayer online interaction; Virtual reality technology","Crime; Electric power transmission networks; Helmet mounted displays; Interface states; Personnel training; Simulation platform; Head mounted displays; Interactive feedback; Interactive virtual reality; Power grid operations; Simulation teachings; Three dimensional space; Virtual reality technology; Virtual-reality environment; Virtual reality",Conference Paper,"Final","",Scopus,2-s2.0-85085683784
