Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Dieker L.A., Straub C., Hynes M., Hughes C.E., Bukathy C., Bousfield T., Mrstik S.","8352122200;55925439900;36728914300;7401857048;57216635239;57216636883;57200130874;","Using virtual rehearsal in a simulator to impact the performance of science teachers",2019,"International Journal of Gaming and Computer-Mediated Simulations","11","4",,"1","20",,1,"10.4018/IJGCMS.2019100101","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084139085&doi=10.4018%2fIJGCMS.2019100101&partnerID=40&md5=81ff97ecff10f856a391269902d37c63","University of Central Florida, United States; Mursion Inc., United States; Hands on Educational Services, United States; Georgia Gwinnett College, United States","Dieker, L.A., University of Central Florida, United States; Straub, C., Mursion Inc., United States; Hynes, M., University of Central Florida, United States; Hughes, C.E., University of Central Florida, United States; Bukathy, C., Hands on Educational Services, United States; Bousfield, T., University of Central Florida, United States; Mrstik, S., Georgia Gwinnett College, United States","This study investigated the use of a virtual learning environment, TeachLivE, using pre-post group design to examine the effects of repeated virtual rehearsal sessions. Based upon past findings on the effectiveness of four 10-minutes sessions, the research team used refined methods to examine the effects of these sessions on 102 secondary science teachers. Teachers who took part in the simulated activities significantly increased their targeted behaviors compared to colleagues who had not taken part in the simulation activities. These results of behavior changes that occurred in the simulation were found to transfer back to the real classroom settings for the experimental group (simulation use). Results from this study further validates the impact of simulation in teacher education, showing professional learning in virtual-reality simulated classrooms can positively impact targeted teaching practices in a concentrated amount of time. Copyright © 2019, IGI Global.","Biology; Professional development; Science teacher education; Simulation; Simulation methods; Teacher education; Virtual rehearsal","Computer aided instruction; E-learning; Classroom settings; Experimental groups; Professional learning; Secondary science; Targeted behavior; Teacher education; Teaching practices; Virtual learning environments; Virtual reality",Article,"Final","",Scopus,2-s2.0-85084139085
"Boutros F., Damer N., Kirchbuchner F., Kuijper A.","57205379838;50861109400;57031859600;56131137100;","Eye-MMS: Miniature multi-scale segmentation network of key eye-regions in embedded applications",2019,"Proceedings - 2019 International Conference on Computer Vision Workshop, ICCVW 2019",,, 9022048,"3665","3670",,13,"10.1109/ICCVW.2019.00452","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082493607&doi=10.1109%2fICCVW.2019.00452&partnerID=40&md5=f767e071ce9f8f2e80f951c63200ac45","Fraunhofer Institute for Computer Graphics Research IGD, Germany; Technische Universität Darmstadt, Germany","Boutros, F., Fraunhofer Institute for Computer Graphics Research IGD, Germany, Technische Universität Darmstadt, Germany; Damer, N., Fraunhofer Institute for Computer Graphics Research IGD, Germany, Technische Universität Darmstadt, Germany; Kirchbuchner, F., Fraunhofer Institute for Computer Graphics Research IGD, Germany, Technische Universität Darmstadt, Germany; Kuijper, A., Fraunhofer Institute for Computer Graphics Research IGD, Germany, Technische Universität Darmstadt, Germany","Segmentation of the iris or sclera is an essential processing block in ocular biometric systems. However, human-computer interaction, as in VR/AR applications, requires multiple region segmentation to enable smoother interaction and eye-tracking. Such application does not only demand highly accurate and generalizable segmentation, it requires such segmentation model to be appropriate for the limited computational power of embedded systems. This puts strict limits on the size of the deployed deep learning models. This work presents a miniature multi-scale segmentation network consisting of inter-connected convolutional modules. We present a baseline multi-scale segmentation network and modify it to reduce its parameters by more than 80 times, while reducing its accuracy by less than 3%, resulting in our Eye-MMS model containing only 80k parameters. This work is developed on the OpenEDS database and is conducted in preparation for the OpenEDS Semantic Segmentation Challenge. © 2019 IEEE.","Biometrics; Embedded biometrics; Eye segmentation; Semantic segmentation","Biometrics; Computer vision; Deep learning; Embedded systems; Human computer interaction; Semantics; Biometric systems; Computational power; Embedded application; Embedded biometrics; Multiple regions; Multiscale segmentation; Segmentation models; Semantic segmentation; Eye tracking",Conference Paper,"Final","",Scopus,2-s2.0-85082493607
"Bruce R., Levett-Jones T., Courtney-Pratt H.","57210210919;15073003500;25521366600;","Transfer of Learning From University-Based Simulation Experiences to Nursing Students' Future Clinical Practice: An Exploratory Study",2019,"Clinical Simulation in Nursing","35",,,"17","24",,6,"10.1016/j.ecns.2019.06.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069900728&doi=10.1016%2fj.ecns.2019.06.003&partnerID=40&md5=29a7075efd54a269dee10cb0849bc228","Clinical Nurse Consultant, Rehabilitation and Aged Care, Medical and Interventional Services, Belmont Hospital, Gateshead, New South Wales  2290, Australia; Professor of Nursing Education, Discipline Lead, Faculty of Health, University of Technology Sydney, Ultimo, New South Wales  2007, Australia; Senior Lecturer, Graduate Research Coordinator, Wicking Dementia Research & Education Centre, University of Tasmania, Hobart, Tasmania  7001, Australia","Bruce, R., Clinical Nurse Consultant, Rehabilitation and Aged Care, Medical and Interventional Services, Belmont Hospital, Gateshead, New South Wales  2290, Australia; Levett-Jones, T., Professor of Nursing Education, Discipline Lead, Faculty of Health, University of Technology Sydney, Ultimo, New South Wales  2007, Australia; Courtney-Pratt, H., Senior Lecturer, Graduate Research Coordinator, Wicking Dementia Research & Education Centre, University of Tasmania, Hobart, Tasmania  7001, Australia","Background: Despite increasing use of simulation in nursing education, there is limited understanding of how simulation experiences influence students' future practice. The aim of this study was to explore recently graduated registered nurses' perceptions of how their learning from undergraduate university-based simulation experiences informed their current practice and the factors that facilitated or inhibited this transfer of learning. Methods: The study used an exploratory design framed by a qualitative descriptive methodology. Six nurses who had completed 3 to 12 months of clinical practice after graduation participated in semistructured interviews which were thematically analysed. Results: The importance of accepting responsibility, interprofessional communication, leadership skills, and promoting patient safety emerged as recurring themes. Conclusions: This study provided new insights into the transfer of learning from university-based simulation experiences to students' practice after graduation. Further research with other groups of learners and larger sample sizes will be valuable in taking this work forward. © 2019 International Nursing Association for Clinical Simulation and Learning","graduate nurse; nursing student; patient outcomes; simulation; transfer","adult; article; clinical practice; drug safety; exploratory research; human; interpersonal communication; leadership; nursing student; patient safety; perception; registered nurse; responsibility; sample size; semi structured interview; simulation; skill; transfer of learning",Article,"Final","",Scopus,2-s2.0-85069900728
"Herzberg S., Hansen M., Schoonover A., Skarica B., Mcnulty J., Harrod T., Snowden J.M., Lambert W., Guise J.-M.","57195277985;55432318100;57211510019;57115345800;57211583504;57211510684;55170527500;7102016031;7003556324;","Association between measured teamwork and medical errors: an observational study of prehospital care in the USA",2019,"BMJ Open","9","10", e025314,"","",,5,"10.1136/bmjopen-2018-025314","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074489314&doi=10.1136%2fbmjopen-2018-025314&partnerID=40&md5=9aefba68a625c623db103b0ae5f85f4a","Medical Scientist Training Program, Vanderbilt University Medical Center, Nashville, Tennessee, United States; Emergency Medicine, Oregon Health and Science University, Portland, Oregon, United States; Obstetrics and Gynecology, Oregon Health and Science University, Portland, Oregon, United States; Office of Simulation, Oregon Health and Science University, Portland, Oregon, United States; Department of Obstetrics and Gynecology/Public Health and Preventive Medicine, Oregon Health and Science University, Portland, Oregon, United States; Public Health and Preventative Medicine, Oregon Health and Science University, Portland, Oregon, United States","Herzberg, S., Medical Scientist Training Program, Vanderbilt University Medical Center, Nashville, Tennessee, United States; Hansen, M., Emergency Medicine, Oregon Health and Science University, Portland, Oregon, United States; Schoonover, A., Obstetrics and Gynecology, Oregon Health and Science University, Portland, Oregon, United States; Skarica, B., Obstetrics and Gynecology, Oregon Health and Science University, Portland, Oregon, United States; Mcnulty, J., Office of Simulation, Oregon Health and Science University, Portland, Oregon, United States; Harrod, T., Obstetrics and Gynecology, Oregon Health and Science University, Portland, Oregon, United States; Snowden, J.M., Department of Obstetrics and Gynecology/Public Health and Preventive Medicine, Oregon Health and Science University, Portland, Oregon, United States; Lambert, W., Public Health and Preventative Medicine, Oregon Health and Science University, Portland, Oregon, United States; Guise, J.-M., Obstetrics and Gynecology, Oregon Health and Science University, Portland, Oregon, United States","Objectives The goal of this study was to examine the relationship between measured teamwork and adverse safety events in the prehospital emergency care of children using high-fidelity simulation. We posit that non-technical skills such as leadership, teamwork, situation awareness and decision-making are associated with the clinical success of teams. Design Observational study. Setting Emergency medical services (EMS) responders were recruited from public fire and private transport agencies in Oregon State to participate in four simulations of paediatric emergencies using high-fidelity patient simulators, scene design, and professional actors playing parents and bystanders. Participants Forty-four fire/transport teams consisting of 259 EMS professionals consented to participate and completed simulations. Primary and secondary outcome measures Teams were assessed using the Clinical Teamwork Scale (CTS), a validated instrument that measures overall teamwork and 15 specific elements in five overarching domains: communication, decision-making, role responsibility (leadership and followership), situational awareness/resource management and patient-friendliness. We used generalised estimating equations to estimate the odds of error with increasing overall CTS teamwork score while adjusting for clinical scenario and potential clustering by team. Results Across 176 simulations, the mean overall score on the CTS was 6.04 (SD 2.10; range 1=poor to 10=perfect) and was normally distributed. The distribution of scores was similar across the four clinical scenarios. At least one error was observed in 82% of the simulations. In simulations with at least one observed error, the mean CTS score was 5.76 (SD 2.04) compared with 7.16 (SD 1.95) in scenarios with no observed error. Logistic regression analysis accounting for clustering at the team level revealed that the odds of an error decreased 28% with each unit increase in CTS (OR 0.72, 95% CI 0.59 to 0.88). Conclusions This study found that overall teamwork among care delivery teams was strongly associated with the risk of serious adverse events in simulated scenarios of caring for critically ill and injured children. © Author(s) (or their employer(s)) 2019. Re-use permitted under CC BY-NC. No commercial re-use. See rights and permissions. Published by BMJ.","child; cooperative behavior; emergency medical services; humans; medical errors; patient care team; patient safety; patient simulation; teamwork","adult; Article; association; awareness; care behavior; critically ill patient; decision making; emergency care; emergency health service; female; human; interpersonal communication; leadership; major clinical study; male; medical error; observational study; patient safety; resource management; responsibility; teamwork; United States; child; clinical competence; emergency health service; medical error; Oregon; patient care; patient simulation; preschool child; statistical model; Awareness; Child; Child, Preschool; Clinical Competence; Communication; Decision Making; Emergency Medical Services; Female; Humans; Leadership; Logistic Models; Male; Medical Errors; Oregon; Patient Care Team; Patient Simulation",Article,"Final","",Scopus,2-s2.0-85074489314
"Škola F., Tinková S., Liarokapis F.","57189368470;57211272110;7801416785;","Progressive Training for Motor Imagery Brain-Computer Interfaces Using Gamification and Virtual Reality Embodiment",2019,"Frontiers in Human Neuroscience","13",, 329,"","",,9,"10.3389/fnhum.2019.00329","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073189702&doi=10.3389%2ffnhum.2019.00329&partnerID=40&md5=198ef3d60bdba1661c0d64955bfcdb1e","Faculty of Informatics, Masaryk University, Brno, Czech Republic","Škola, F., Faculty of Informatics, Masaryk University, Brno, Czech Republic; Tinková, S., Faculty of Informatics, Masaryk University, Brno, Czech Republic; Liarokapis, F., Faculty of Informatics, Masaryk University, Brno, Czech Republic","This paper presents a gamified motor imagery brain-computer interface (MI-BCI) training in immersive virtual reality. The aim of the proposed training method is to increase engagement, attention, and motivation in co-adaptive event-driven MI-BCI training. This was achieved using gamification, progressive increase of the training pace, and virtual reality design reinforcing body ownership transfer (embodiment) into the avatar. From the 20 healthy participants performing 6 runs of 2-class MI-BCI training (left/right hand), 19 were trained for a basic level of MI-BCI operation, with average peak accuracy in the session = 75.84%. This confirms the proposed training method succeeded in improvement of the MI-BCI skills; moreover, participants were leaving the session in high positive affect. Although the performance was not directly correlated to the degree of embodiment, subjective magnitude of the body ownership transfer illusion correlated with the ability to modulate the sensorimotor rhythm. © Copyright © 2019 Škola, Tinková and Liarokapis.","body ownership transfer; brain-computer interface; embodiment; gamification; motor imagery","accuracy; adaptation; adult; affect; Article; attention; body ownership transfer; brain computer interface; classification; clinical article; controlled study; electroencephalography; evidence based medicine; fatigue; female; gamified motor imagery brain computer interface; hand movement; human; illusion; machine learning; male; mathematical analysis; modulation transfer function; motivation; motor cortex; neuromodulation; online system; proprioceptive feedback; questionnaire; rating scale; robotics; self concept; sense of agency; sense of ownership; sensorimotor function; sensory evoked potential; sex difference; skill; tactile feedback; tactile stimulation; task performance; vibration; virtual reality; virtual reality embodiment; visual feedback",Article,"Final","",Scopus,2-s2.0-85073189702
"Kim A., Schweighofer N., Finley J.M.","57193429536;6701542947;24080097400;","Locomotor skill acquisition in virtual reality shows sustained transfer to the real world",2019,"Journal of NeuroEngineering and Rehabilitation","16","1", 113,"","",,12,"10.1186/s12984-019-0584-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072208527&doi=10.1186%2fs12984-019-0584-y&partnerID=40&md5=03fdeac9598efcc7ee28cf2ebcbf7be2","Division of Biokinesiology and Physical Therapy, University of Southern California, 1540 E. Alcazar St, CHP 155, Los Angeles, CA  90033, United States; Neuroscience Graduate Program, University of Southern California, Los Angeles, CA  90089, United States; Department of Biomedical Engineering, University of Southern California, Los Angeles, CA  90089, United States; Department of Computer Science, University of Southern California, Los Angeles, CA  90089, United States","Kim, A., Division of Biokinesiology and Physical Therapy, University of Southern California, 1540 E. Alcazar St, CHP 155, Los Angeles, CA  90033, United States; Schweighofer, N., Division of Biokinesiology and Physical Therapy, University of Southern California, 1540 E. Alcazar St, CHP 155, Los Angeles, CA  90033, United States, Neuroscience Graduate Program, University of Southern California, Los Angeles, CA  90089, United States, Department of Biomedical Engineering, University of Southern California, Los Angeles, CA  90089, United States, Department of Computer Science, University of Southern California, Los Angeles, CA  90089, United States; Finley, J.M., Division of Biokinesiology and Physical Therapy, University of Southern California, 1540 E. Alcazar St, CHP 155, Los Angeles, CA  90033, United States, Neuroscience Graduate Program, University of Southern California, Los Angeles, CA  90089, United States, Department of Biomedical Engineering, University of Southern California, Los Angeles, CA  90089, United States","Background: Virtual reality (VR) is a potentially promising tool for enhancing real-world locomotion in individuals with mobility impairment through its ability to provide personalized performance feedback and simulate real-world challenges. However, it is unknown whether novel locomotor skills learned in VR show sustained transfer to the real world. Here, as an initial step towards developing a VR-based clinical intervention, we study how young adults learn and transfer a treadmill-based virtual obstacle negotiation skill to the real world. Methods: On Day 1, participants crossed virtual obstacles while walking on a treadmill, with the instruction to minimize foot clearance during obstacle crossing. Gradual changes in performance during training were fit via non-linear mixed effect models. Immediate transfer was measured by foot clearance during physical obstacle crossing while walking over-ground. Retention of the obstacle negotiation skill in VR and retention of over-ground transfer were assessed after 24 h. Results: On Day 1, participants systematically reduced foot clearance throughout practice by an average of 5 cm (SD 4 cm) and transferred 3 cm (SD 1 cm) of this reduction to over-ground walking. The acquired reduction in foot clearance was also retained after 24 h in VR and over-ground. There was only a small, but significant 0.8 cm increase in foot clearance in VR and no significant increase in clearance over-ground on Day 2. Moreover, individual differences in final performance at the end of practice on Day 1 predicted retention both in VR and in the real environment. Conclusions: Overall, our results support the use of VR for locomotor training as skills learned in a virtual environment readily transfer to real-world locomotion. Future work is needed to determine if VR-based locomotor training leads to sustained transfer in clinical populations with mobility impairments, such as individuals with Parkinson's disease and stroke survivors. © 2019 The Author(s).","Motor learning; Obstacle negotiation; Retention; Transfer; Virtual reality","adult; Article; female; human; human experiment; locomotion; male; motor learning; normal human; Parkinson disease; population research; priority journal; skill retention; stroke survivor; task performance; transfer of learning; virtual reality; walking distance; walking speed; young adult; algorithm; biomechanics; foot; learning; motor performance; walking; walking difficulty; Adult; Algorithms; Biomechanical Phenomena; Female; Foot; Healthy Volunteers; Humans; Learning; Locomotion; Male; Mobility Limitation; Motor Skills; Transfer, Psychology; Virtual Reality; Walking; Young Adult",Article,"Final","",Scopus,2-s2.0-85072208527
"Nijman S.A., Veling W., Greaves-Lord K., Vermeer R.R., Vos M., Zandee C.E.R., Zandstra D.C., Geraets C.N.W., Pijnenborg G.H.M.","57205171580;19934411900;15925549000;57210891883;57210887069;57210897608;57210892122;57053538000;6507841579;","Dynamic Interactive Social Cognition Training in Virtual Reality (DiSCoVR) for social cognition and social functioning in people with a psychotic disorder: study protocol for a multicenter randomized controlled trial",2019,"BMC psychiatry","19","1", 272,"272","",,7,"10.1186/s12888-019-2250-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071753550&doi=10.1186%2fs12888-019-2250-0&partnerID=40&md5=41fa83c1682323ecbac6441ae1de7879","Department of Psychotic Disorders, GGZ Drenthe, LA, PO Box 30007, Assen, 9404, Netherlands; University Center of Psychiatry, University Medical Center Groningen, University of Groningen, RB, Hanzeplein 1 ,PO Box 30.001Groningen  9700, Netherlands; Department of Psychology, University of Groningen, Grote Kruisstraat 2/1Groningen  9712, Netherlands; Department of Child and Adolescent Psychiatry/Psychology, Erasmus MC-Sophia, CN, Wytemaweg 8, Rotterdam, 3015, Netherlands; Department of (Youth) Mental Health and Autism of Lentis Psychiatric Institute, JR, Laan Corpus den Hoorn 102-2Groningen  9728, Netherlands; Department of Yulius Autism, Dordrecht, Netherlands; Flexible Assertive Community Treatment Team, Outpatient Treatment Center, GGZ Delfland, Sint Jorisweg 2, Delft, 2612, Netherlands; Terneuzen, Netherlands","Nijman, S.A., Department of Psychotic Disorders, GGZ Drenthe, LA, PO Box 30007, Assen, 9404, Netherlands, University Center of Psychiatry, University Medical Center Groningen, University of Groningen, RB, Hanzeplein 1 ,PO Box 30.001Groningen  9700, Netherlands, Department of Psychology, University of Groningen, Grote Kruisstraat 2/1Groningen  9712, Netherlands; Veling, W., University Center of Psychiatry, University Medical Center Groningen, University of Groningen, RB, Hanzeplein 1 ,PO Box 30.001Groningen  9700, Netherlands; Greaves-Lord, K., Department of Child and Adolescent Psychiatry/Psychology, Erasmus MC-Sophia, CN, Wytemaweg 8, Rotterdam, 3015, Netherlands, Department of (Youth) Mental Health and Autism of Lentis Psychiatric Institute, JR, Laan Corpus den Hoorn 102-2Groningen  9728, Netherlands, Department of Yulius Autism, Dordrecht, Netherlands; Vermeer, R.R., Flexible Assertive Community Treatment Team, Outpatient Treatment Center, GGZ Delfland, Sint Jorisweg 2, Delft, 2612, Netherlands; Vos, M., University Center of Psychiatry, University Medical Center Groningen, University of Groningen, RB, Hanzeplein 1 ,PO Box 30.001Groningen  9700, Netherlands; Zandee, C.E.R., Flexible Assertive Community Treatment Team, Outpatient Treatment Center, GGZ Delfland, Sint Jorisweg 2, Delft, 2612, Netherlands; Zandstra, D.C., Terneuzen, Netherlands; Geraets, C.N.W., University Center of Psychiatry, University Medical Center Groningen, University of Groningen, RB, Hanzeplein 1 ,PO Box 30.001Groningen  9700, Netherlands; Pijnenborg, G.H.M., Department of Psychotic Disorders, GGZ Drenthe, LA, PO Box 30007, Assen, 9404, Netherlands, Department of Psychology, University of Groningen, Grote Kruisstraat 2/1Groningen  9712, Netherlands","BACKGROUND: Problems in social functioning (e.g., unemployment, social isolation), are common in people with a psychotic disorder. Social cognition is a treatment target to improve social functioning, as it is a proximal predictor of social functioning. Social Cognition Training (SCT) improves social cognition, but may not generalize (enduringly) to social functioning, perhaps due to insufficient opportunity to practice in daily-life social situations. Using virtual reality (VR) for SCT could address this problem, as VR is customizable, accessible, and interactive. We will test the effect of a VR SCT, 'DiSCoVR', on social cognition and social functioning in a randomized controlled trial (RCT). METHODS: In total 100 people with a psychotic disorder and deficits in social cognition will be recruited for this multicenter randomized controlled trial (RCT). Participants will be randomized to VR SCT (DiSCoVR) or VR relaxation training (VRelax; active control). DiSCoVR is a 16-session individual SCT, consisting of three modules: 1) emotion perception (recognizing facial emotions in a virtual shopping street); 2) social perception and theory of mind (observing social interactions between virtual characters and assessing their behavior, emotions and thoughts); and 3) application of higher-order social cognition in social interaction (role-playing personalized situations in VR). People receiving VRelax complete sixteen individual sessions, in which they receive psycho-education about stress, identify personal stressors, learn relaxation techniques, and explore relaxing immersive virtual environments. Assessments will be performed at baseline, post-treatment, and 3-month follow-up. Primary outcomes are emotion perception (Ekman 60 Faces), social perception and theory of mind (The Awareness of Social Inference Test). Secondary outcomes include social functioning (Personal and Social Performance Scale), experiences and social interactions in daily life (experience sampling of emotions, social participation and subjective experience of social situations), psychiatric symptoms (e.g., depression, perceived stress, anxiety, positive and negative symptoms) and self-esteem. DISCUSSION: To our knowledge, this will be the first RCT testing the efficacy of VR SCT. It will also investigate generalization to daily life social situations, the durability of treatment effects, and moderators and mediators of treatment success. TRIAL REGISTRATION: On December 5, 2017, this trial was registered prospectively in the Dutch Trial Register as NTR6863 .","Emotion perception; Psychotic disorder; Social cognition training; Social functioning; Theory of mind; Virtual reality","adolescent; adult; aged; clinical trial; cognition; cognitive behavioral therapy; female; human; human relation; male; middle aged; multicenter study; perception; procedures; psychology; psychosis; randomized controlled trial (topic); social behavior; social participation; theory of mind; treatment outcome; virtual reality exposure therapy; young adult; Adolescent; Adult; Aged; Cognition; Cognitive Behavioral Therapy; Female; Humans; Interpersonal Relations; Male; Middle Aged; Psychotic Disorders; Randomized Controlled Trials as Topic; Social Behavior; Social Participation; Social Perception; Theory of Mind; Treatment Outcome; Virtual Reality Exposure Therapy; Young Adult",Article,"Final","",Scopus,2-s2.0-85071753550
"Palmas F., Labode D., Plecher D.A., Klinker G.","57208681848;57211522317;55923283100;6603530980;","Comparison of a gamified and non-gamified virtual reality training assembly task",2019,"2019 11th International Conference on Virtual Worlds and Games for Serious Applications, VS-Games 2019 - Proceedings",,, 8864583,"1DUUMY","",,5,"10.1109/VS-Games.2019.8864583","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074257749&doi=10.1109%2fVS-Games.2019.8864583&partnerID=40&md5=c74c3636133e6da9ac1e76ca8a13f78c","Research Group Augmented Reality, Technical University of Munich, Munich, Germany","Palmas, F., Research Group Augmented Reality, Technical University of Munich, Munich, Germany; Labode, D., Research Group Augmented Reality, Technical University of Munich, Munich, Germany; Plecher, D.A., Research Group Augmented Reality, Technical University of Munich, Munich, Germany; Klinker, G., Research Group Augmented Reality, Technical University of Munich, Munich, Germany","By using simulations in virtual reality (VR), people have the chance to train without supervision in a safe and controlled environment. VR simulation training allows users to gain new skills and apply them to real-life situations. However, the learning curve of this technology from a novice level could influence the expected learning results of a training session. A training approach based on the combination of VR and gamification could speed up this overall learning process and not just for a novice. In this paper we evaluate how gamification in a VR training session can improve the efficiency of the training and the accuracy of the task execution in a real-world practical test. In the training scenario of this study, 50 randomly assigned participants were divided into two groups. The groups were assigned to a gamified and a non-gamified version of the same VR training and were then guided through a step-by-step tutorial outlining how to solve an assembly task. Performance differences were evaluated based on time taken and specific errors made during the training session. The results of this study show, in general, that beneficial effects can be attributed to the use of gamification in the conducted VR training simulation, particularly for the VR novice participants. © 2019 IEEE.","Assembly task; Gamification; Learning transfer; Training; Virtual reality; Virtual training","Personnel training; Virtual reality; Assembly tasks; Beneficial effects; Controlled environment; Gamification; Learning Transfer; Training simulation; Virtual reality training; Virtual training; E-learning",Conference Paper,"Final","",Scopus,2-s2.0-85074257749
"Ryan E., Poole C.","57209315740;57006192700;","Impact of Virtual Learning Environment on Students’ Satisfaction, Engagement, Recall, and Retention",2019,"Journal of Medical Imaging and Radiation Sciences","50","3",,"408","415",,5,"10.1016/j.jmir.2019.04.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067334390&doi=10.1016%2fj.jmir.2019.04.005&partnerID=40&md5=925367af20b2450710f622091b817dbe","Trinity College Dublin, Applied Radiation Therapy Trinity, Discipline of Radiation Therapy, School of Medicine Dublin, Ireland","Ryan, E., Trinity College Dublin, Applied Radiation Therapy Trinity, Discipline of Radiation Therapy, School of Medicine Dublin, Ireland; Poole, C., Trinity College Dublin, Applied Radiation Therapy Trinity, Discipline of Radiation Therapy, School of Medicine Dublin, Ireland","Background: Virtual learning environments (VLEs) were introduced to progress students from passive to active learners. Active learning promotes the critical thinking skills essential for the transfer/use of classroom-acquired knowledge into the clinical setting. A VLE forms an increasingly vital component of clinical skills development in a range of disciplines. Material and Methods: A randomized control trial was conducted with students randomly attending one of two teaching sessions about radiation therapy. Both sessions were identical except a VLE was used in the second talk with the first being solely didactic. Anonymous questionnaires were distributed. Two weeks after the talks, participants were required to complete the same knowledge questionnaire to determine retention. Mann-Whitney, means, standard deviations, and chi-squared tests were used according to data characteristics. Qualitative data (open-ended questions) were analysed thematically. Results: Virtual learning seemed to significantly improve students' satisfaction/engagement and recall. A total of 40 students attended the teaching sessions. The student group taught using the VLE had higher mean scores for retention than the didactic group; however, this was not statistically significant. Use of VLEs was associated with greater satisfaction/engagement than didactic information (P = .003). Students' learning styles seemed to have no effect on their satisfaction/engagement and ease of learning. Three key themes emerged from the qualitative data: (1) the visuals were good/helpful, (2) the talk was informative, and (3) more details/visuals were required. Discussion and Conclusion: The key findings from this study suggest that there is a role for VLEs in the teaching of students. There is a need for the introduction of advanced technology into health care education as virtual reality, such as Virtual Environment of Radiotherapy, has shown improvement in students' satisfaction, engagement, and recall. Whether VLEs qualify students better than conventional didactic teaching is still undetermined, but these first results are encouraging. © 2019","clinical education; learning styles; radiotherapy/radiation therapy education; Virtual learning environment","adult; article; clinical article; clinical education; controlled study; female; human; human experiment; learning environment; learning style; male; questionnaire; radiotherapy; randomized controlled trial; recall; satisfaction; student; virtual reality; computer interface; education; medical education; medical student; procedures; psychology; radiology; radiotherapy; recall; Education, Medical; Educational Measurement; Humans; Mental Recall; Radiology; Radiotherapy; Students, Medical; Surveys and Questionnaires; User-Computer Interface",Article,"Final","",Scopus,2-s2.0-85067334390
"Smith M., Walford N.S., Jimenez-Bescos C.","57202867830;7003391757;36608195700;","Using 3D modelling and game engine technologies for interactive exploration of cultural heritage: An evaluation of four game engines in relation to roman archaeological heritage",2019,"Digital Applications in Archaeology and Cultural Heritage","14",, e00113,"","",,4,"10.1016/j.daach.2019.e00113","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071373812&doi=10.1016%2fj.daach.2019.e00113&partnerID=40&md5=16efc06926cd483d946d1c5dec411b78","Geography Subject Area, School of Humanities, Religion and Philosophy, York St John University, Lord Mayor's Walk, York, YO31 7EX, United Kingdom; Department of Geography, Geology and the Environment, Kingston University, Penrhyn Road, Kingston upon ThamesKT1 2EE, United Kingdom; Department of Architecture and Built Environment, University of Nottingham, University Park Campus, Nottingham, NG7 2Rd, United Kingdom","Smith, M., Geography Subject Area, School of Humanities, Religion and Philosophy, York St John University, Lord Mayor's Walk, York, YO31 7EX, United Kingdom; Walford, N.S., Department of Geography, Geology and the Environment, Kingston University, Penrhyn Road, Kingston upon ThamesKT1 2EE, United Kingdom; Jimenez-Bescos, C., Department of Architecture and Built Environment, University of Nottingham, University Park Campus, Nottingham, NG7 2Rd, United Kingdom","Developments in information technology have challenged the traditional model of museums, libraries and similar venues acting as relatively passive ‘learning spaces’ for the public to access ‘knowledge’ as an exchange between tutor and learner, or in this context curator and visitor enabling them to offer more immersive and interactive modes of transfer. This article examines the development of a 3D model built from plans of a Roman edifice and its transfer into four game engines as vehicles for independent navigation around the ‘virtual building’. The game engines are evaluated in respect of their ability to enhance visitors’ experience by using an on-site facility when visiting a museum constructed over the physical remains. Cost and licensing override technical factors such as audiovisual and functional fidelity or composability and installing the system on a PC is preferable to more specialist game control devices if a broad user base is targeted. © 2019 Elsevier Ltd","3D modelling; Roman archaeology; Serious gaming; Virtual reality",,Article,"Final","",Scopus,2-s2.0-85071373812
